SUID,@id,Betweenness,Closeness,Degree,Eigenvector,Information,LAC,name,Network,selected,shared name,stringdb::canonical name,stringdb::full name,Subgragh,
349,stringdb:9606.ENSP00000341045,63.70242571,0.060825893,22,0.005338452,6.813037872,10.81818182,9606.ENSP00000341045,11.53253968,FALSE,9606.ENSP00000341045,P54855,,9.37E+24,0.272959674
218,stringdb:9606.ENSP00000247992,30.42014631,0.061210164,16,0.009658615,6.170849323,10.375,9606.ENSP00000247992,11.06666667,FALSE,9606.ENSP00000247992,Q5R387,,3.07E+25,0.27273617
402,stringdb:9606.ENSP00000364249,30.42014631,0.061210164,16,0.009658615,6.170849323,10.375,9606.ENSP00000364249,11.06666667,FALSE,9606.ENSP00000364249,P39877,,3.07E+25,0.27273617
352,stringdb:9606.ENSP00000221307,47.40134321,0.060893855,20,0.006473026,6.626946926,14.2,9606.ENSP00000221307,15.54135707,FALSE,9606.ENSP00000221307,Q08477,,1.38E+25,0.272096327
390,stringdb:9606.ENSP00000289547,20.92221772,0.061235955,17,0.008317959,6.297250748,13.64705882,9606.ENSP00000289547,14.5,FALSE,9606.ENSP00000289547,Q9UHC9,,2.28E+25,0.271906869
216,stringdb:9606.ENSP00000354532,399.3167389,0.060580798,18,0.004029204,6.414834023,7.888888889,9606.ENSP00000354532,10.4918956,FALSE,9606.ENSP00000354532,P00491,,5.34E+24,0.271699929
288,stringdb:9606.ENSP00000340684,87.62400412,0.061322082,16,0.007824522,6.170849323,5.875,9606.ENSP00000340684,6.454545455,FALSE,9606.ENSP00000340684,P21397,,2.01E+25,0.271580068
70,stringdb:9606.ENSP00000251968,7.435387432,0.061261768,10,0.01406292,5.154873371,5.4,9606.ENSP00000251968,6,FALSE,9606.ENSP00000251968,Q99816,,6.50E+25,0.271546985
223,stringdb:9606.ENSP00000329117,128.8261496,0.061296218,11,0.011104935,5.363367558,3.636363636,9606.ENSP00000329117,4,FALSE,9606.ENSP00000329117,Q5JTC6,,4.06E+25,0.270932146
177,stringdb:9606.ENSP00000354554,168.5094325,0.06117581,14,0.007889704,5.887218475,4.714285714,9606.ENSP00000354554,5.917482517,FALSE,9606.ENSP00000354554,Q9B2X7,,2.05E+25,0.270213061
427,stringdb:9606.ENSP00000286648,346.7439587,0.060961969,14,0.006023195,5.887218475,5.857142857,9606.ENSP00000286648,6.512820513,FALSE,9606.ENSP00000286648,P27707,,1.19E+25,0.27012565
258,stringdb:9606.ENSP00000305221,58.7088031,0.060446416,22,0.004352657,6.813037872,9.636363636,9606.ENSP00000305221,10.0952381,FALSE,9606.ENSP00000305221,Q1HBF9,,6.23E+24,0.26992575
240,stringdb:9606.ENSP00000256383,64.85851194,0.061021693,12,0.011077514,5.553427696,5.333333333,9606.ENSP00000256383,6.363636364,FALSE,9606.ENSP00000256383,P05198,,4.04E+25,0.26980876
301,stringdb:9606.ENSP00000265462,85.87487867,0.060936408,15,0.008023231,6.034567833,4,9606.ENSP00000265462,4.378038628,FALSE,9606.ENSP00000265462,Q9UJU4,,2.12E+25,0.269097129
280,stringdb:9606.ENSP00000307305,7.440454925,0.061090094,11,0.011872238,5.363367558,6,9606.ENSP00000307305,6.6,FALSE,9606.ENSP00000307305,Q9NX09,,4.63E+25,0.268877828
394,stringdb:9606.ENSP00000251566,35.89853183,0.060387812,21,0.004387948,6.722933292,11.04761905,9606.ENSP00000251566,11.85656566,FALSE,9606.ENSP00000251566,Q6UWM9,,6.33E+24,0.268057349
212,stringdb:9606.ENSP00000320401,50.72987686,0.060766551,19,0.004780601,6.524470329,8.842105263,9606.ENSP00000320401,9.333333333,FALSE,9606.ENSP00000320401,O75795,,7.52E+24,0.267915732
208,stringdb:9606.ENSP00000372326,55.36258758,0.061201572,12,0.008700132,5.553427696,4.833333333,9606.ENSP00000372326,5.272727273,FALSE,9606.ENSP00000372326,P22830,,2.49E+25,0.26679864
498,stringdb:9606.ENSP00000075120,8.750314503,0.061184395,10,0.011005471,5.154873371,5.6,9606.ENSP00000075120,6.222222222,FALSE,9606.ENSP00000075120,P11169,,3.98E+25,0.266742178
185,stringdb:9606.ENSP00000245552,133.0936289,0.060295948,17,0.00578,6.297250271,8.941176471,9606.ENSP00000245552,10.91881868,FALSE,9606.ENSP00000245552,Q8TCD5,,1.10E+25,0.266701288
359,stringdb:9606.ENSP00000328088,19.24896496,0.060648213,11,0.011222693,5.363367558,4.363636364,9606.ENSP00000328088,4.842857143,FALSE,9606.ENSP00000328088,Q96IZ0,,4.14E+25,0.266430341
68,stringdb:9606.ENSP00000176183,49.88315584,0.060885351,12,0.008992773,5.553427696,4.666666667,9606.ENSP00000176183,5.727272727,FALSE,9606.ENSP00000176183,A0A0G2JM26,,2.66E+25,0.265895172
483,stringdb:9606.ENSP00000360958,163.8714644,0.060505135,17,0.003793622,6.297250748,7.882352941,9606.ENSP00000360958,8.458333333,FALSE,9606.ENSP00000360958,Q5TCH4,,4.73E+24,0.265177349
243,stringdb:9606.ENSP00000436812,18.61233755,0.06087685,9,0.011403926,4.925130844,4,9606.ENSP00000436812,4.5,FALSE,9606.ENSP00000436812,Q9HC84,,4.28E+25,0.265087483
364,stringdb:9606.ENSP00000306397,170.2273756,0.060817408,14,0.005291157,5.887218475,4.714285714,9606.ENSP00000306397,6.686180486,FALSE,9606.ENSP00000306397,P47985,,9.21E+24,0.26500373
187,stringdb:9606.ENSP00000235628,359.2409181,0.060079923,16,0.002408171,6.170849323,9.125,9606.ENSP00000235628,10.78131868,FALSE,9606.ENSP00000235628,Q9BXI3,,1.91E+24,0.26407466
131,stringdb:9606.ENSP00000387683,64.04934505,0.060220994,19,0.003352754,6.524470329,9.684210526,9606.ENSP00000387683,10.25,FALSE,9606.ENSP00000387683,O75310,,3.70E+24,0.263941866
72,stringdb:9606.ENSP00000216962,252.3715542,0.06091938,12,0.004801922,5.553427696,4.833333333,9606.ENSP00000216962,6.293290043,FALSE,9606.ENSP00000216962,P11216,,7.58E+24,0.263805006
326,stringdb:9606.ENSP00000263368,49.25723747,0.060121346,19,0.00356385,6.524471283,4,9606.ENSP00000263368,4.257575758,FALSE,9606.ENSP00000263368,P30043,,4.18E+24,0.263576049
320,stringdb:9606.ENSP00000321584,306.7139234,0.060146227,15,0.003147432,6.034567833,6.933333333,9606.ENSP00000321584,8.263736264,FALSE,9606.ENSP00000321584,P12268,,3.26E+24,0.263149705
458,stringdb:9606.ENSP00000262030,76.22067868,0.060953446,12,0.005935975,5.553427696,4.5,9606.ENSP00000262030,5.909090909,FALSE,9606.ENSP00000262030,P06576,,1.16E+25,0.262149433
272,stringdb:9606.ENSP00000215727,23.83802093,0.060538739,11,0.008420177,5.363367558,5.818181818,9606.ENSP00000215727,6.9,FALSE,9606.ENSP00000215727,P05546,,2.33E+25,0.261942931
391,stringdb:9606.ENSP00000264027,98.93309279,0.060295948,17,0.002624496,6.297250748,9.529411765,9606.ENSP00000264027,11.7103022,FALSE,9606.ENSP00000264027,O75845,,2.26E+24,0.261353479
289,stringdb:9606.ENSP00000359297,131.8389887,0.060732693,14,0.003237639,5.887218475,7.571428571,9606.ENSP00000359297,8.45042735,FALSE,9606.ENSP00000359297,Q15738,,3.45E+24,0.260876099
366,stringdb:9606.ENSP00000366084,93.36619798,0.06065665,13,0.004763352,5.72738409,6.769230769,9606.ENSP00000366084,7.5,FALSE,9606.ENSP00000366084,O15439,,7.46E+24,0.260839762
249,stringdb:9606.ENSP00000261845,10.28806259,0.060681976,9,0.008986839,4.925130844,4,9606.ENSP00000261845,4.8,FALSE,9606.ENSP00000261845,Q16659,,2.66E+25,0.260584926
260,stringdb:9606.ENSP00000355718,1.462490894,0.060572381,8,0.010071983,4.670701504,4.5,9606.ENSP00000355718,5.142857143,FALSE,9606.ENSP00000355718,O00548,,3.34E+25,0.260349138
418,stringdb:9606.ENSP00000334276,45.59212277,0.06010477,17,0.003155184,6.297250748,6.941176471,9606.ENSP00000334276,7.5625,FALSE,9606.ENSP00000334276,Q9BY64,,3.27E+24,0.26034641
387,stringdb:9606.ENSP00000232217,329.1126793,0.060987551,8,0.004356258,4.670701504,1,9606.ENSP00000232217,1.333333333,FALSE,9606.ENSP00000232217,P50120,,6.24E+24,0.259945511
353,stringdb:9606.ENSP00000341170,11.29030837,0.060622914,8,0.009070889,4.670701504,4,9606.ENSP00000341170,4.571428571,FALSE,9606.ENSP00000341170,P21246,,2.71E+25,0.259255831
375,stringdb:9606.ENSP00000450980,173.4029317,0.060196051,13,0.003490695,5.72738409,0.769230769,9606.ENSP00000450980,1.369047619,FALSE,9606.ENSP00000450980,A0A0A0MTQ2,,4.01E+24,0.258739649
193,stringdb:9606.ENSP00000355517,153.7112608,0.060885351,11,0.003505584,5.363367558,1.818181818,9606.ENSP00000355517,2.05,FALSE,9606.ENSP00000355517,O15229,,4.04E+24,0.258565776
466,stringdb:9606.ENSP00000427562,1.175618778,0.061072979,6,0.008933344,4.069982529,4.333333333,9606.ENSP00000427562,5.2,FALSE,9606.ENSP00000427562,Q6NZY6,,2.62E+25,0.258114755
246,stringdb:9606.ENSP00000373674,129.0411137,0.060171129,14,0.00240576,5.887218475,10.14285714,9606.ENSP00000373674,11.23076923,FALSE,9606.ENSP00000373674,Q9NPB1,,1.90E+24,0.257405671
269,stringdb:9606.ENSP00000294954,21.44259824,0.060953446,8,0.006761195,4.670701504,2.75,9606.ENSP00000294954,3.142857143,FALSE,9606.ENSP00000294954,P22888,,1.50E+25,0.257318444
273,stringdb:9606.ENSP00000362570,79.66469465,0.060555556,8,0.006871613,4.670701504,2,9606.ENSP00000362570,2.642857143,FALSE,9606.ENSP00000362570,Q8NAU1,,1.55E+25,0.257081751
319,stringdb:9606.ENSP00000309132,0.164775116,0.060724234,7,0.00794739,4.387387276,5.714285714,9606.ENSP00000309132,6.666666667,FALSE,9606.ENSP00000309132,Q9BZR8,,2.08E+25,0.256522247
248,stringdb:9606.ENSP00000279263,85.37580836,0.060013765,15,0.001889377,6.034567833,7.6,9606.ENSP00000279263,9.095482295,FALSE,9606.ENSP00000279263,O76062,,1.17E+24,0.256412971
